osm_id,element_type,category,description,name,name_en,name_ur,language,location,osm_tag_key,osm_tag_value,source,coordinates,latitude,longitude,all_tags,collected_at
6297804585,node,amenities,Thoddoo,Thoddoo,,,English,Islamabad,amenity,ferry_terminal,OSM,"[Decimal('72.9643923'), Decimal('4.4393460')]",4.4393460,72.9643923,"{'amenity': 'ferry_terminal', 'cargo': 'passengers', 'ferry': 'yes', 'mooring': 'ferry', 'name': 'Thoddoo', 'public_transport': 'station'}",2025-07-29T05:14:04.929845
6298561285,node,amenities,bus-stand,bus-stand,,,English,Islamabad,amenity,bus_station;cafe,OSM,"[Decimal('72.9187274'), Decimal('20.0477060')]",20.0477060,72.9187274,"{'amenity': 'bus_station;cafe', 'name': 'bus-stand'}",2025-07-29T05:14:04.929845
6305492256,node,amenities,Smt Hansa Mehta Library Library,Smt Hansa Mehta Library,,,English,Islamabad,amenity,library,OSM,"[Decimal('73.1852914'), Decimal('22.3107247')]",22.3107247,73.1852914,"{'amenity': 'library', 'description': 'Library', 'name': 'Smt Hansa Mehta Library'}",2025-07-29T05:14:04.929845
6312852485,node,amenities,(Prabhu ice cream),,Prabhu ice cream,,English,Islamabad,amenity,ice_cream,OSM,"[Decimal('72.9566146'), Decimal('19.1628388')]",19.1628388,72.9566146,"{'amenity': 'ice_cream', 'name:en': 'Prabhu ice cream'}",2025-07-29T05:14:04.929845
6315949385,node,amenities,(Men Tsee Khang),,Men Tsee Khang,,English,Islamabad,amenity,clinic,OSM,"[Decimal('72.8463360'), Decimal('19.1813689')]",19.1813689,72.8463360,"{'addr:street': 'Swami Vivekanand Road', 'amenity': 'clinic', 'email': 'malad@men-tsee-khang.org', 'name:en': 'Men Tsee Khang', 'opening_hours': 'Sa-Th 09:00-12:30, 15:00-17:30', 'phone': '9930721062', 'website': 'https://men-tsee-khang.org/'}",2025-07-29T05:14:04.929845
6315949386,node,amenities,(Domino's),,Domino's,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('72.8467566'), Decimal('19.1799050')]",19.1799050,72.8467566,"{'addr:street': 'Swami Vivekanand Road', 'amenity': 'restaurant', 'cuisine': 'pizza', 'name:en': ""Domino's""}",2025-07-29T05:14:04.929845
6322310753,node,amenities,Ashirvaad Heart Hospital,Ashirvaad Heart Hospital,,,English,Islamabad,amenity,hospital,OSM,"[Decimal('72.9054696'), Decimal('19.0763785')]",19.0763785,72.9054696,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Ashirvaad Heart Hospital', 'operator': 'Dr Bhaskar Shah'}",2025-07-29T05:14:04.929845
6322320328,node,amenities,Cafe Coffee Day,Cafe Coffee Day,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('72.9052818'), Decimal('19.0744165')]",19.0744165,72.9052818,"{'amenity': 'cafe', 'brand': 'Cafe Coffee Day', 'brand:wikidata': 'Q5017235', 'brand:wikipedia': 'en:Café Coffee Day', 'name': 'Cafe Coffee Day'}",2025-07-29T05:14:04.929845
6328240205,node,amenities,Bhagwati Banquets,Bhagwati Banquets,,,English,Islamabad,amenity,community_centre,OSM,"[Decimal('72.9391198'), Decimal('19.1564999')]",19.1564999,72.9391198,"{'addr:city': 'Mumbai', 'addr:housenumber': '83/B2', 'addr:postcode': '400078', 'addr:street': 'Datta Mandir Rd', 'amenity': 'community_centre', 'name': 'Bhagwati Banquets', 'operator': 'Anish Karale AK'}",2025-07-29T05:14:04.929845
6338023588,node,amenities,ANF Regional Directorate North,ANF Regional Directorate North,,,English,Islamabad,amenity,police,OSM,"[Decimal('73.1534830'), Decimal('33.5423824')]",33.5423824,73.1534830,"{'amenity': 'police', 'name': 'ANF Regional Directorate North'}",2025-07-29T05:14:04.929845
6338026790,node,amenities,ANF HQ,ANF HQ,,,English,Islamabad,amenity,police,OSM,"[Decimal('73.0378170'), Decimal('33.5904566')]",33.5904566,73.0378170,"{'amenity': 'police', 'name': 'ANF HQ'}",2025-07-29T05:14:04.929845
6338029385,node,amenities,NPA,NPA,,,English,Islamabad,amenity,police,OSM,"[Decimal('73.0015639'), Decimal('33.6497646')]",33.6497646,73.0015639,"{'amenity': 'police', 'name': 'NPA'}",2025-07-29T05:14:04.929845
6344941785,node,amenities,Shezad medical store,Shezad medical store,,,English,Islamabad,amenity,clinic,OSM,"[Decimal('73.0787037'), Decimal('31.4210777')]",31.4210777,73.0787037,"{'addr:street': 'Chiniot Bazar', 'amenity': 'clinic', 'name': 'Shezad medical store'}",2025-07-29T05:14:04.929845
6351005599,node,amenities,Navrachana University,Navrachana University,,,English,Islamabad,amenity,university,OSM,"[Decimal('73.1222610'), Decimal('22.2927001')]",22.2927001,73.1222610,"{'amenity': 'university', 'internet_access': 'wlan', 'name': 'Navrachana University', 'website': 'https://www.nuv.ac.in/'}",2025-07-29T05:14:04.929845
6351860990,node,amenities,St. Anthony’s Church,St. Anthony’s Church,,,English,Islamabad,amenity,place_of_worship,OSM,"[Decimal('72.8528966'), Decimal('19.0799938')]",19.0799938,72.8528966,"{'amenity': 'place_of_worship', 'denomination': 'catholic', 'name': 'St. Anthony’s Church', 'phone': '+91 (0)22 2667 2963', 'religion': 'christian', 'website': 'https://www.facebook.com/stanthonysvakola/'}",2025-07-29T05:14:04.929845
6352355304,node,amenities,Tea Post,Tea Post,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('73.1225043'), Decimal('22.2929511')]",22.2929511,73.1225043,"{'amenity': 'cafe', 'name': 'Tea Post'}",2025-07-29T05:14:04.929845
6352355305,node,amenities,Gossip,Gossip,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('73.1219622'), Decimal('22.2928758')]",22.2928758,73.1219622,"{'amenity': 'cafe', 'name': 'Gossip'}",2025-07-29T05:14:04.929845
6352805919,node,amenities,Cinepolis,Cinepolis,,,English,Islamabad,amenity,cinema,OSM,"[Decimal('73.1659132'), Decimal('22.3225001')]",22.3225001,73.1659132,"{'amenity': 'cinema', 'brand': 'Cinepolis', 'brand:wikidata': 'Q5686673', 'name': 'Cinepolis'}",2025-07-29T05:14:04.929845
6353072585,node,amenities,Puesto Callejero [پوئسٹو کالیخیرو],Puesto Callejero,,پوئسٹو کالیخیرو,Urdu,Islamabad,amenity,fast_food,OSM,"[Decimal('73.0237098'), Decimal('26.2940092')]",26.2940092,73.0237098,"{'amenity': 'fast_food', 'name': 'Puesto Callejero', 'name:es': 'Puesto Callejero', 'name:ur': 'پوئسٹو کالیخیرو'}",2025-07-29T05:14:04.929845
6356306885,node,amenities,(Mosque),,Mosque,,English,Islamabad,amenity,place_of_worship,OSM,"[Decimal('72.8462114'), Decimal('19.1817499')]",19.1817499,72.8462114,"{'amenity': 'place_of_worship', 'name:en': 'Mosque'}",2025-07-29T05:14:04.929845
6357743403,node,amenities,Da Pizza Planet,Da Pizza Planet,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('73.1429303'), Decimal('22.2948715')]",22.2948715,73.1429303,"{'amenity': 'restaurant', 'cuisine': 'pizza', 'name': 'Da Pizza Planet'}",2025-07-29T05:14:04.929845
6357743404,node,amenities,Caffein Restro,Caffein Restro,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('73.1433879'), Decimal('22.2951243')]",22.2951243,73.1433879,"{'amenity': 'cafe', 'name': 'Caffein Restro'}",2025-07-29T05:14:04.929845
6357743405,node,amenities,Ready Platter,Ready Platter,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('73.1433798'), Decimal('22.2948132')]",22.2948132,73.1433798,"{'amenity': 'restaurant', 'name': 'Ready Platter'}",2025-07-29T05:14:04.929845
6357743410,node,amenities,Raneshwar Hospital,Raneshwar Hospital,,,English,Islamabad,amenity,hospital,OSM,"[Decimal('73.1445083'), Decimal('22.2950183')]",22.2950183,73.1445083,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Raneshwar Hospital'}",2025-07-29T05:14:04.929845
6357758242,node,amenities,The Chocolate Room,The Chocolate Room,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('73.1403087'), Decimal('22.2982490')]",22.2982490,73.1403087,"{'amenity': 'restaurant', 'name': 'The Chocolate Room'}",2025-07-29T05:14:04.929845
6358404985,node,amenities,(Amul ice cream),,Amul ice cream,,English,Islamabad,amenity,ice_cream,OSM,"[Decimal('72.9617928'), Decimal('19.1736091')]",19.1736091,72.9617928,"{'amenity': 'ice_cream', 'name:en': 'Amul ice cream'}",2025-07-29T05:14:04.929845
6358405085,node,amenities,Dr. Sabnis Maternity and Nursing Home (Sabnis Hospital),Dr. Sabnis Maternity and Nursing Home,Sabnis Hospital,,English,Islamabad,amenity,hospital,OSM,"[Decimal('72.9621216'), Decimal('19.1737405')]",19.1737405,72.9621216,"{'addr:district': 'Mumbai', 'addr:full': 'Ground Floor, Saurabh V.B. Phadke Road , Gavanpada, Mulund (E)', 'addr:postcode': '400081', 'addr:state': 'Maharashtra', 'amenity': 'hospital', 'name': 'Dr. Sabnis Maternity and Nursing Home', 'name:en': 'Sabnis Hospital', 'source': 'OpenGovernmentData'}",2025-07-29T05:14:04.929845
6367115268,node,amenities,A Rama Nayak's Shrikrishna Boarding,A Rama Nayak's Shrikrishna Boarding,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('72.8506620'), Decimal('19.0273999')]",19.0273999,72.8506620,"{'addr:postcode': '400019', 'amenity': 'restaurant', 'name': ""A Rama Nayak's Shrikrishna Boarding""}",2025-07-29T05:14:04.929845
6367146879,node,amenities,Mani's Cafe,Mani's Cafe,,,English,Islamabad,amenity,fast_food,OSM,"[Decimal('72.8506935'), Decimal('19.0262943')]",19.0262943,72.8506935,"{'addr:city': 'Mumbai', 'addr:housenumber': 'Keshav Bhavan', 'addr:postcode': '400019', 'addr:street': 'Deodhar Road', 'amenity': 'fast_food', 'cuisine': 'indian', 'drive_through': 'no', 'name': ""Mani's Cafe""}",2025-07-29T05:14:04.929845
6367147486,node,amenities,Shoppers Drug Mart (Noble Chemist),Shoppers Drug Mart,Noble Chemist,,English,Islamabad,amenity,pharmacy,OSM,"[Decimal('72.8537063'), Decimal('19.0236369')]",19.0236369,72.8537063,"{'addr:housenumber': '591', 'addr:street': 'Jam-e-Jamshed Road', 'amenity': 'pharmacy', 'brand': 'Shoppers Drug Mart', 'brand:wikidata': 'Q1820137', 'brand:wikipedia': 'en:Shoppers Drug Mart', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': 'Shoppers Drug Mart', 'name:en': 'Noble Chemist', 'operator': 'Noble Chemist'}",2025-07-29T05:14:04.929845
6372467085,node,amenities,Food Lovers,Food Lovers,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('72.9473300'), Decimal('21.4577946')]",21.4577946,72.9473300,"{'amenity': 'restaurant', 'name': 'Food Lovers'}",2025-07-29T05:14:04.929845
6373600420,node,amenities,School of Business and Law,School of Business and Law,,,English,Islamabad,amenity,college,OSM,"[Decimal('73.1222249'), Decimal('22.2929426')]",22.2929426,73.1222249,"{'amenity': 'college', 'name': 'School of Business and Law'}",2025-07-29T05:14:04.929845
6377237904,node,amenities,Cafe Coffee Day,Cafe Coffee Day,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('72.9747512'), Decimal('19.1850255')]",19.1850255,72.9747512,"{'addr:city': 'Thane', 'addr:district': 'Thane', 'addr:housenumber': '123', 'addr:postcode': '400605', 'addr:street': 'Ganesh Purushottam Rd', 'amenity': 'cafe', 'brand': 'Cafe Coffee Day', 'brand:wikidata': 'Q5017235', 'cuisine': 'coffee_shop', 'diet:vegetarian': 'yes', 'name': 'Cafe Coffee Day', 'opening_hours': 'Mo-Su 09:00-21:00', 'phone': '+91 9807965789', 'takeaway': 'yes'}",2025-07-29T05:14:04.929845
6380738672,node,amenities,Union Bank,Union Bank,,,English,Islamabad,amenity,bank,OSM,"[Decimal('72.9733235'), Decimal('19.1845323')]",19.1845323,72.9733235,"{'amenity': 'bank', 'name': 'Union Bank'}",2025-07-29T05:14:04.929845
6380751805,node,amenities,Kalavati Aai temple,Kalavati Aai temple,,,English,Islamabad,amenity,place_of_worship,OSM,"[Decimal('72.8562268'), Decimal('19.1377124')]",19.1377124,72.8562268,"{'addr:city': 'Mumbai', 'addr:postcode': '400060', 'addr:street': 'Caves Road', 'amenity': 'place_of_worship', 'name': 'Kalavati Aai temple', 'religion': 'hindu'}",2025-07-29T05:14:04.929845
6381032025,node,amenities,State Bank of India,State Bank of India,,,English,Islamabad,amenity,bank,OSM,"[Decimal('72.9718018'), Decimal('19.1750200')]",19.1750200,72.9718018,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'State Bank of India', 'brand:wikidata': 'Q1340361', 'brand:wikipedia': 'en:State Bank of India', 'name': 'State Bank of India', 'short_name': 'SBI'}",2025-07-29T05:14:04.929845
6382383337,node,amenities,Pa Pa Pagli Kala Kendra,Pa Pa Pagli Kala Kendra,,,English,Islamabad,amenity,social_facility,OSM,"[Decimal('72.8508546'), Decimal('19.0261855')]",19.0261855,72.8508546,"{'amenity': 'social_facility', 'name': 'Pa Pa Pagli Kala Kendra'}",2025-07-29T05:14:04.929845
6383339473,node,amenities,Cafe Coffee Day,Cafe Coffee Day,,,English,Islamabad,amenity,cafe,OSM,"[Decimal('72.8568552'), Decimal('19.0214663')]",19.0214663,72.8568552,"{'amenity': 'cafe', 'brand': 'Cafe Coffee Day', 'brand:wikidata': 'Q5017235', 'cuisine': 'coffee_shop', 'name': 'Cafe Coffee Day', 'takeaway': 'yes'}",2025-07-29T05:14:04.929845
6383679532,node,amenities,Marathi Grant Sangrahalay,Marathi Grant Sangrahalay,,,English,Islamabad,amenity,library,OSM,"[Decimal('72.9771255'), Decimal('19.1909634')]",19.1909634,72.9771255,"{'amenity': 'library', 'name': 'Marathi Grant Sangrahalay'}",2025-07-29T05:14:04.929845
6384407816,node,amenities,یونائیٹڈ بینک لمیٹڈ (United Bank Limited),یونائیٹڈ بینک لمیٹڈ,United Bank Limited,یونائیٹڈ بینک لمیٹڈ,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.1537808'), Decimal('33.2666087')]",33.2666087,73.1537808,"{'addr:city': 'Sukkho Mor', 'addr:street': 'Mandra Chakwal Road', 'amenity': 'bank', 'atm': 'no', 'brand': 'یونائیٹڈ بینک لمیٹڈ', 'brand:ar': 'البنك المتحد المحدود الباكستاني', 'brand:ur': 'یونائیٹڈ بینک لمیٹڈ', 'brand:wikidata': 'Q7887504', 'brand:wikipedia': 'ur:یونائیٹڈ بینک (پاکستان)', 'brand:wikipedia:ar': 'البنك المتحد المحدود الباكستاني', 'brand:wikipedia:ur': 'یونائیٹڈ بینک (پاکستان)', 'drive_through': 'yes', 'name': 'یونائیٹڈ بینک لمیٹڈ', 'name:ar': 'البنك المتحد المحدود الباكستاني', 'name:en': 'United Bank Limited', 'name:fa': 'یونایتد بنک', 'name:pnb': 'یونائیٹڈ بینک لمیٹڈ', 'name:ur': 'یونائیٹڈ بینک لمیٹڈ', 'opening_hours': 'Mo-Fr 09:00-17:00', 'short_name': 'یو بی ایل', 'short_name:ur': 'یو بی ایل', 'website': 'ubldirect.com'}",2025-07-29T05:14:04.929845
6384450100,node,amenities,Local Hotel,Local Hotel,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('73.1535995'), Decimal('33.2671114')]",33.2671114,73.1535995,"{'addr:city': 'Sukkho Mor', 'addr:street': 'Mandra Chakwal Road', 'amenity': 'restaurant', 'name': 'Local Hotel', 'outdoor_seating': 'yes'}",2025-07-29T05:14:04.929845
6385800202,node,amenities,Bhuveneshwar Mandir,Bhuveneshwar Mandir,,,English,Islamabad,amenity,place_of_worship,OSM,"[Decimal('72.9729592'), Decimal('19.1793913')]",19.1793913,72.9729592,"{'amenity': 'place_of_worship', 'name': 'Bhuveneshwar Mandir', 'religion': 'hindu'}",2025-07-29T05:14:04.929845
6393717955,node,amenities,Maitri Hotel,Maitri Hotel,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('72.9740705'), Decimal('19.1867245')]",19.1867245,72.9740705,"{'amenity': 'restaurant', 'name': 'Maitri Hotel'}",2025-07-29T05:14:04.929845
6394913808,node,amenities,یونائیٹڈ بینک لمیٹڈ (United Bank Limited),یونائیٹڈ بینک لمیٹڈ,United Bank Limited,یونائیٹڈ بینک لمیٹڈ,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0387716'), Decimal('33.5722285')]",33.5722285,73.0387716,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'یونائیٹڈ بینک لمیٹڈ', 'brand:ar': 'البنك المتحد المحدود الباكستاني', 'brand:ur': 'یونائیٹڈ بینک لمیٹڈ', 'brand:wikidata': 'Q7887504', 'brand:wikipedia': 'ur:یونائیٹڈ بینک (پاکستان)', 'brand:wikipedia:ar': 'البنك المتحد المحدود الباكستاني', 'brand:wikipedia:ur': 'یونائیٹڈ بینک (پاکستان)', 'drive_through': 'no', 'name': 'یونائیٹڈ بینک لمیٹڈ', 'name:ar': 'البنك المتحد المحدود الباكستاني', 'name:en': 'United Bank Limited', 'name:fa': 'یونایتد بنک', 'name:pnb': 'یونائیٹڈ بینک لمیٹڈ', 'name:ur': 'یونائیٹڈ بینک لمیٹڈ', 'opening_hours': 'Mo-Fr 09:00-17:00', 'short_name': 'یو بی ایل', 'short_name:ur': 'یو بی ایل', 'website': 'http://www.ubldirect.com', 'wheelchair': 'yes'}",2025-07-29T05:14:04.929845
6394913809,node,amenities,میزان بینک (Meezan Bank),میزان بینک,Meezan Bank,میزان بینک,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0391417'), Decimal('33.5722799')]",33.5722799,73.0391417,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'میزان بینک', 'brand:ar': 'بنك ميزان', 'brand:ur': 'میزان بینک', 'brand:website': 'https://www.meezanbank.com/', 'brand:wikidata': 'Q6807934', 'brand:wikipedia': 'ur:میزان بینک', 'brand:wikipedia:ar': 'بنك ميزان', 'brand:wikipedia:ur': 'میزان بینک', 'drive_through': 'no', 'name': 'میزان بینک', 'name:ar': 'بنك ميزان', 'name:en': 'Meezan Bank', 'name:ur': 'میزان بینک', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.929845
6394917534,node,amenities,الائیڈ بینک لمیٹڈ (ABL),الائیڈ بینک لمیٹڈ,ABL,الائیڈ بینک لمیٹڈ,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0392490'), Decimal('33.5721614')]",33.5721614,73.0392490,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'الائیڈ بینک لمیٹڈ', 'brand:ar': 'بنك الحلفاء المحدود', 'brand:ur': 'الائیڈ بینک لمیٹڈ', 'brand:website': 'https://www.abl.com/?lang=ur', 'brand:wikidata': 'Q4732553', 'brand:wikipedia': 'ur:الائیڈ بینک لمیٹڈ', 'brand:wikipedia:ar': 'بنك الحلفاء المحدود', 'brand:wikipedia:ur': 'الائیڈ بینک لمیٹڈ', 'name': 'الائیڈ بینک لمیٹڈ', 'name:ar': 'بنك الحلفاء المحدود', 'name:en': 'ABL', 'name:ur': 'الائیڈ بینک لمیٹڈ', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.929845
6394917535,node,amenities,عسکری بینک (Askari Bank),عسکری بینک,Askari Bank,عسکری بینک,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0393214'), Decimal('33.5720854')]",33.5720854,73.0393214,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'عسکری بینک', 'brand:ar': 'بنك العسكري', 'brand:ur': 'عسکری بینک', 'brand:website': 'https://askaribank.com/urdu/?lang=ur', 'brand:wikidata': 'Q4807137', 'brand:wikipedia': 'ur:عسکری بینک', 'brand:wikipedia:ur': 'عسکری بینک', 'name': 'عسکری بینک', 'name:ar': 'بنك العسكري', 'name:en': 'Askari Bank', 'name:ur': 'عسکری بینک', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.929845
6394926477,node,amenities,بینک الفلاح (Bank Alfalah),بینک الفلاح,Bank Alfalah,بینک الفلاح,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0393482'), Decimal('33.5734442')]",33.5734442,73.0393482,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'بینک الفلاح', 'brand:ar': 'بنك الفلاح', 'brand:ur': 'بینک الفلاح', 'brand:wikidata': 'Q4855895', 'brand:wikipedia': 'ur:بینک الفلاح', 'brand:wikipedia:ur': 'بینک الفلاح', 'name': 'بینک الفلاح', 'name:ar': 'بنك الفلاح', 'name:en': 'Bank Alfalah', 'name:ur': 'بینک الفلاح', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.929845
6394926478,node,amenities,فیصل بینک (Faysal Bank),فیصل بینک,Faysal Bank,فیصل بینک,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0382754'), Decimal('33.5728833')]",33.5728833,73.0382754,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Kalma Chowk', 'amenity': 'bank', 'atm': 'yes', 'brand': 'فیصل بینک', 'brand:ar': 'بنك فيصل', 'brand:ur': 'فیصل بینک', 'brand:wikidata': 'Q5439099', 'brand:wikipedia': 'ur:فیصل بینک', 'brand:wikipedia:ar': 'بنك فيصل الباكستاني المحدود', 'brand:wikipedia:ur': 'فیصل بینک', 'name': 'فیصل بینک', 'name:ar': 'بنك فيصل', 'name:en': 'Faysal Bank', 'name:ur': 'فیصل بینک', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.929845
6395275382,node,amenities,Hanuman Mandir,Hanuman Mandir,,,English,Islamabad,amenity,place_of_worship,OSM,"[Decimal('72.8564091'), Decimal('19.2231473')]",19.2231473,72.8564091,"{'addr:city': 'Borivali', 'addr:postcode': '400066', 'addr:street': 'Dattapada', 'amenity': 'place_of_worship', 'denomination': 'hindu', 'name': 'Hanuman Mandir', 'religion': 'hindu'}",2025-07-29T05:14:04.929845
6397285027,node,amenities,Mubarak CNG,Mubarak CNG,,,English,Islamabad,amenity,fuel,OSM,"[Decimal('73.0394046'), Decimal('33.5737737')]",33.5737737,73.0394046,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Dhamial Road', 'amenity': 'fuel', 'fuel:gasoline': 'yes', 'name': 'Mubarak CNG'}",2025-07-29T05:14:04.929845
6397285029,node,amenities,Rescue 1122,Rescue 1122,,,English,Islamabad,amenity,fire_station,OSM,"[Decimal('73.0393054'), Decimal('33.5725579')]",33.5725579,73.0393054,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Dhamial Road', 'amenity': 'fire_station', 'name': 'Rescue 1122', 'operator': 'Punjab Government', 'website': 'https://rescue.gov.pk/'}",2025-07-29T05:14:04.930842
6399589259,node,amenities,ایم سی بی بینک (MCB Bank),ایم سی بی بینک,MCB Bank,ایم سی بی بینک,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0406725'), Decimal('33.5814816')]",33.5814816,73.0406725,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Tench Bhatta', 'amenity': 'bank', 'atm': 'yes', 'brand': 'ایم سی بی بینک', 'brand:ar': 'إم سي بي بنك', 'brand:ur': 'ایم سی بی بینک', 'brand:website': 'https://www.mcb.com.pk/urdu', 'brand:wikidata': 'Q15982510', 'brand:wikipedia': 'ur:ایم سی بی بینک لمیٹڈ', 'brand:wikipedia:ar': 'إم سي بي بنك المحدود', 'brand:wikipedia:ur': 'ایم سی بی بینک لمیٹڈ', 'name': 'ایم سی بی بینک', 'name:ar': 'إم سي بي بنك', 'name:de': 'MCB Bank', 'name:en': 'MCB Bank', 'name:ur': 'ایم سی بی بینک', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.930842
6400793486,node,amenities,Bread 'n' Butter Restaurant,Bread 'n' Butter Restaurant,,,English,Islamabad,amenity,restaurant,OSM,"[Decimal('73.0535824'), Decimal('33.5945267')]",33.5945267,73.0535824,"{'amenity': 'restaurant', 'name': ""Bread 'n' Butter Restaurant""}",2025-07-29T05:14:04.930842
6401443532,node,amenities,بینک الفلاح (Bank Alfalah),بینک الفلاح,Bank Alfalah,بینک الفلاح,Urdu,Islamabad,amenity,bank,OSM,"[Decimal('73.0337911'), Decimal('33.5824156')]",33.5824156,73.0337911,"{'addr:city': 'راولپنڈی', 'addr:city:en': 'Rawalpindi', 'addr:city:fr': 'Rawalpindi', 'addr:city:pa': 'ਰਾਵਲਪਿੰਡੀ', 'addr:city:pnb': 'راولپنڈی', 'addr:city:ur': 'راولپنڈی', 'addr:street': 'Tench Bhatta', 'amenity': 'bank', 'atm': 'yes', 'brand': 'بینک الفلاح', 'brand:ar': 'بنك الفلاح', 'brand:ur': 'بینک الفلاح', 'brand:wikidata': 'Q4855895', 'brand:wikipedia': 'ur:بینک الفلاح', 'brand:wikipedia:ur': 'بینک الفلاح', 'name': 'بینک الفلاح', 'name:ar': 'بنك الفلاح', 'name:en': 'Bank Alfalah', 'name:ur': 'بینک الفلاح', 'opening_hours': 'Mo-Fr 09:00-17:00'}",2025-07-29T05:14:04.930842
