osm_id,osm_type,group,primary_key,primary_value,name,addr_full,lat,lon,all_tags_json
1336800177,node,amenity,amenity,restaurant,Mehraaj Hotel,Rohtas Road,33.6882811,73.0325471,"{""addr:housename"": ""Mehraaj Hotel"", ""addr:street"": ""Rohtas Road"", ""amenity"": ""restaurant"", ""name"": ""Mehraaj Hotel"", ""source"": ""Yahoo + Local Knowledge""}"
3517204510,node,amenity,amenity,restaurant,Naan Centre and Restaurant,"Begum Iqbal Sarfraz Road (Bazar Road), اسلام آباد, 44000",33.7183104,73.0911371,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:postcode"": ""44000"", ""addr:street"": ""Begum Iqbal Sarfraz Road (Bazar Road)"", ""amenity"": ""restaurant"", ""name"": ""Naan Centre and Restaurant"", ""name:en"": ""Naan Centre and Restaurant""}"
4880197887,node,amenity,amenity,restaurant,Naan Shaan,"Sachal Sarmast Road (G-11), اسلام آباد",33.6679502,72.9973515,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""Naan Shaan""}"
473046768,way,amenity,amenity,restaurant,Nandara,,33.6990679,72.9862321,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""Nandara""}"
1243928908,node,amenity,amenity,restaurant,Nando's,"Agha Khan Road, اسلام آباد",33.7299525,73.0779994,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Agha Khan Road"", ""amenity"": ""restaurant"", ""brand"": ""Nando's"", ""brand:wikidata"": ""Q3472954"", ""brand:wikipedia"": ""en:Nando's"", ""cuisine"": ""chicken;portuguese"", ""name"": ""Nando's""}"
4880224239,node,amenity,amenity,restaurant,New Quetta BOLAN Resturant,"Sachal Sarmast Road (G-11), اسلام آباد",33.6684537,72.9971773,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""New Quetta BOLAN Resturant""}"
4880224237,node,amenity,amenity,restaurant,New Quetta Shah G Cafe,"Shabir Sharif Road, اسلام آباد",33.6682802,72.9983973,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Shabir Sharif Road"", ""amenity"": ""restaurant"", ""name"": ""New Quetta Shah G Cafe""}"
460579430,way,amenity,amenity,restaurant,New Stylish Restaurant,,33.6610912,73.0666495,"{""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""New Stylish Restaurant""}"
4775521525,node,amenity,amenity,restaurant,Old dhaba,Service Road South H9,33.6688258,73.0571436,"{""addr:street"": ""Service Road South H9"", ""amenity"": ""restaurant"", ""name"": ""Old dhaba""}"
4880224243,node,amenity,amenity,restaurant,PIZZA COTTAGE,"Sachal Sarmast Road (G-11), اسلام آباد",33.668784,72.99783,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""PIZZA COTTAGE""}"
3517205253,node,amenity,amenity,restaurant,Papasalis Italian Restaurant,"F7 markaz, اسلام آباد",33.7225554,73.0597695,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""F7 markaz"", ""amenity"": ""restaurant"", ""cuisine"": ""pizza"", ""name"": ""Papasalis Italian Restaurant"", ""smoking"": ""no""}"
4706492819,node,amenity,amenity,restaurant,Paratha House,"Ravi Road, G-8 Markaz",33.699055,73.0498786,"{""addr:housenumber"": ""G-8 Markaz"", ""addr:street"": ""Ravi Road"", ""amenity"": ""restaurant"", ""cuisine"": ""tea;indian;kebab;local"", ""name"": ""Paratha House"", ""name:en"": ""Paratha House""}"
551204241,way,amenity,amenity,restaurant,Peng Wings,"street #45, Plot 26, اسلام آباد",33.7004091,72.9731413,"{""addr:city"": ""اسلام آباد"", ""addr:housenumber"": ""Plot 26"", ""addr:street"": ""street #45"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""7"", ""cuisine"": ""burger;pizza;regional;chicken;sandwich;kebab;barbecue;pasta;salad"", ""diet:chicken"": ""yes"", ""diet:halal"": ""yes"", ""diet:healthy"": ""yes"", ""diet:local"": ""yes"", ""diet:meat"": ""yes"", ""diet:non-vegetarian"": ""yes"", ""diet:organic"": ""yes"", ""name"": ""Peng Wings"", ""opening_hours"": ""Mon-Sun 14:00-04:00"", ""phone"": ""03369993711"", ""website"": ""https://www.pengwingspk.com/""}"
4697477290,node,amenity,amenity,restaurant,Polo Lounge,,33.7442729,73.0681815,"{""amenity"": ""restaurant"", ""name"": ""Polo Lounge"", ""name:en"": ""Polo Lounge""}"
1159499773,way,amenity,amenity,restaurant,Quaidian Hut,,33.7442655,73.1330205,"{""amenity"": ""restaurant"", ""name"": ""Quaidian Hut""}"
4880251635,node,amenity,amenity,restaurant,Rewayat Restaurant,"Sachal Sarmast Road (G-11), اسلام آباد",33.6699146,72.9997512,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""Rewayat Restaurant""}"
4397155876,node,amenity,amenity,restaurant,Roasters,"F7 markaz, اسلام آباد",33.7193315,73.0552023,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""F7 markaz"", ""amenity"": ""restaurant"", ""name"": ""Roasters""}"
1732632465,node,amenity,amenity,restaurant,Savour Foods,AKM Fazul Haq Road,33.7132176,73.0634842,"{""addr:street"": ""AKM Fazul Haq Road"", ""amenity"": ""restaurant"", ""name"": ""Savour Foods"", ""opening_hours"": ""24/7""}"
1340843878,node,amenity,amenity,restaurant,Shanwari Resturant‎,55,33.68505,73.0428398,"{""addr:street"": ""55"", ""amenity"": ""restaurant"", ""name"": ""Shanwari Resturant‎"", ""source"": ""Yahoo + Local knowlege""}"
4880197895,node,amenity,amenity,restaurant,Silver Grill,"Sachal Sarmast Road (G-11), اسلام آباد",33.6687391,72.9964124,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""Silver Grill""}"
4676054494,node,amenity,amenity,restaurant,Tandoori Restaurant,"Gali 4, اسلام آباد",33.6986522,73.0474613,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Gali 4"", ""amenity"": ""restaurant"", ""contact:facebook"": ""https://www.facebook.com/tandoorirestaurants/"", ""name"": ""Tandoori Restaurant"", ""name:en"": ""Tandoori""}"
266310387,way,amenity,amenity,restaurant,The French Club 21,"یونیورسٹی روڈ, اسلام آباد",33.7232153,73.1154505,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""یونیورسٹی روڈ"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""name"": ""The French Club 21"", ""name:es"": ""El Club Francés 21"", ""phone"": ""+92 51 2821093""}"
4880197885,node,amenity,amenity,restaurant,The Naan Cafe,"Sachal Sarmast Road (G-11), اسلام آباد",33.6681921,72.9971665,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""The Naan Cafe""}"
4880251632,node,amenity,amenity,restaurant,The Paratha Co.,"Sachal Sarmast Road (G-11), اسلام آباد",33.6702242,72.9994671,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Sachal Sarmast Road (G-11)"", ""amenity"": ""restaurant"", ""name"": ""The Paratha Co.""}"
4880262567,node,amenity,amenity,restaurant,Zaiqa Restaurant,"Service Road West G-11, اسلام آباد",33.6649946,72.98994,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Service Road West G-11"", ""amenity"": ""restaurant"", ""name"": ""Zaiqa Restaurant""}"
3517204090,node,amenity,amenity,restaurant,Zeeshan Meat & Chicken Shop,"Street 4, اسلام آباد",33.7092377,73.0688236,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 4"", ""amenity"": ""restaurant"", ""name"": ""Zeeshan Meat & Chicken Shop""}"
4880197884,node,amenity,amenity,restaurant,Zeeshan Restaurant,"Shabir Sharif Road, اسلام آباد",33.667754,72.9974998,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Shabir Sharif Road"", ""amenity"": ""restaurant"", ""name"": ""Zeeshan Restaurant""}"
660960871,node,amenity,amenity,restaurant,Zefra Restaurant,,33.7217479,73.0621813,"{""amenity"": ""restaurant"", ""is_in"": ""F-7/4, Islamabad"", ""name"": ""Zefra Restaurant""}"
1106384012,node,amenity,amenity,restaurant,cafe lazeez,,33.7188394,73.0547032,"{""amenity"": ""restaurant"", ""name"": ""cafe lazeez""}"
4697462594,node,amenity,amenity,restaurant,pizzaholic,,33.7440674,73.0681815,"{""amenity"": ""restaurant"", ""name"": ""pizzaholic"", ""name:en"": ""pizzaholic""}"
4880262579,node,amenity,amenity,restaurant,پزیلا پیزا,"سروس روڈ ویسٹ جی-11, اسلام آباد",33.6604263,72.993303,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""سروس روڈ ویسٹ جی-11"", ""amenity"": ""restaurant"", ""name"": ""پزیلا پیزا"", ""name:en"": ""pizzilla pizza"", ""name:ur"": ""پزیلا پیزا""}"
977855824,node,amenity,amenity,restaurant,پیزا ہٹ,اسلام آباد,33.7221222,73.0587849,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""amenity"": ""restaurant"", ""brand"": ""پیزا ہٹ"", ""brand:ar"": ""بيتزا هت"", ""brand:en"": ""Pizza Hut"", ""brand:fa"": ""پیتزا هات"", ""brand:pnb"": ""پزا ہٹ"", ""brand:ur"": ""پیزا ہٹ"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""ur:پیزا ہٹ"", ""brand:wikipedia:ar"": ""بيتزا هت"", ""brand:wikipedia:fa"": ""پیتزا هات"", ""brand:wikipedia:pnb"": ""پزا ہٹ"", ""brand:wikipedia:ur"": ""پیزا ہٹ"", ""name"": ""پیزا ہٹ"", ""name:ar"": ""بيتزا هت"", ""name:en"": ""Pizza Hut"", ""name:fa"": ""پیتزا هات"", ""name:pnb"": ""پزا ہٹ"", ""name:ur"": ""پیزا ہٹ""}"
4585250590,node,amenity,amenity,restaurant,پیزا ہٹ,اسلام آباد,33.6672649,73.0751655,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""amenity"": ""restaurant"", ""brand"": ""پیزا ہٹ"", ""brand:ar"": ""بيتزا هت"", ""brand:en"": ""Pizza Hut"", ""brand:fa"": ""پیتزا هات"", ""brand:pnb"": ""پزا ہٹ"", ""brand:ur"": ""پیزا ہٹ"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""ur:پیزا ہٹ"", ""brand:wikipedia:ar"": ""بيتزا هت"", ""brand:wikipedia:fa"": ""پیتزا هات"", ""brand:wikipedia:pnb"": ""پزا ہٹ"", ""brand:wikipedia:ur"": ""پیزا ہٹ"", ""cuisine"": ""pizza"", ""name"": ""پیزا ہٹ"", ""name:ar"": ""بيتزا هت"", ""name:en"": ""Pizza Hut"", ""name:fa"": ""پیتزا هات"", ""name:pnb"": ""پزا ہٹ"", ""name:ur"": ""پیزا ہٹ""}"
4774757537,node,amenity,amenity,restaurant,پیزا ہٹ,اسلام آباد,33.7076945,73.0490128,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""amenity"": ""restaurant"", ""brand"": ""پیزا ہٹ"", ""brand:ar"": ""بيتزا هت"", ""brand:en"": ""Pizza Hut"", ""brand:fa"": ""پیتزا هات"", ""brand:pnb"": ""پزا ہٹ"", ""brand:ur"": ""پیزا ہٹ"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""ur:پیزا ہٹ"", ""brand:wikipedia:ar"": ""بيتزا هت"", ""brand:wikipedia:fa"": ""پیتزا هات"", ""brand:wikipedia:pnb"": ""پزا ہٹ"", ""brand:wikipedia:ur"": ""پیزا ہٹ"", ""cuisine"": ""pizza"", ""name"": ""پیزا ہٹ"", ""name:ar"": ""بيتزا هت"", ""name:en"": ""Pizza Hut"", ""name:fa"": ""پیتزا هات"", ""name:pnb"": ""پزا ہٹ"", ""name:ur"": ""پیزا ہٹ""}"
4311768912,node,amenity,amenity,restaurant,چائنا ٹاؤن,"اسٹریٹ 48, اسلام آباد",33.7094263,73.0464423,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""اسٹریٹ 48"", ""amenity"": ""restaurant"", ""name"": ""چائنا ٹاؤن"", ""name:en"": ""China Town"", ""name:ur"": ""چائنا ٹاؤن""}"
4677051137,node,amenity,amenity,restaurant,کیفے 1969,,33.6867733,73.0732134,"{""amenity"": ""restaurant"", ""name"": ""کیفے 1969"", ""name:ar"": ""مقهى 1969"", ""name:en"": ""1969 Café"", ""name:ur"": ""کیفے 1969""}"
556801706,way,amenity,amenity,restaurant,,,33.7442874,73.0680304,"{""amenity"": ""restaurant"", ""building"": ""yes""}"
556815496,way,amenity,amenity,restaurant,,,33.7216285,73.051086,"{""amenity"": ""restaurant"", ""building"": ""yes""}"
1190814332,way,amenity,amenity,restaurant,,,33.6988694,73.0651022,"{""amenity"": ""restaurant"", ""building"": ""yes""}"
4364814497,node,amenity,amenity,school,Air University Islamabad,"Service Road E8/E9, اسلام آباد, 44000",33.713944,73.025864,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:postcode"": ""44000"", ""addr:street"": ""Service Road E8/E9"", ""amenity"": ""school"", ""name"": ""Air University Islamabad"", ""website"": ""https://au.edu.pk/""}"
4956663353,node,amenity,amenity,school,Angelique School,"Street 81, اسلام آباد",33.7131347,73.0980122,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 81"", ""amenity"": ""school"", ""name"": ""Angelique School""}"
4880332408,node,amenity,amenity,school,Bahria Foundation School,"Street 1, اسلام آباد",33.6737367,72.9856982,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 1"", ""amenity"": ""school"", ""name"": ""Bahria Foundation School""}"
4958148408,node,amenity,amenity,school,Bahria Foundation School,"Street 1, اسلام آباد",33.6739514,72.9861955,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 1"", ""amenity"": ""school"", ""name"": ""Bahria Foundation School""}"
256371663,node,amenity,amenity,school,Beaconhouse Margalla Campus,,33.6823327,73.066608,"{""amenity"": ""school"", ""created_by"": ""Potlatch 0.8a"", ""is_in"": ""H-8/4, Islamabad"", ""name"": ""Beaconhouse Margalla Campus""}"
23040347,way,amenity,amenity,school,Beaconhouse Margalla Campus,,33.6818516,73.0660698,"{""amenity"": ""school"", ""name"": ""Beaconhouse Margalla Campus""}"
570220266,way,amenity,amenity,school,Beaconhouse School System,"Street 100, G 11/3, اسلام آباد",33.6760299,72.999321,"{""addr:city"": ""اسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:fr"": ""Islamabad"", ""addr:city:pa"": ""ਇਸਲਾਮਾਬਾਦ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:housenumber"": ""G 11/3"", ""addr:street"": ""Street 100"", ""amenity"": ""school"", ""name"": ""Beaconhouse School System"", ""operator:type"": ""private""}"
4704702192,node,amenity,amenity,school,Darul ifta wal ihsan,"Street 51, اسلام آباد",33.6916371,73.0126555,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 51"", ""amenity"": ""school"", ""name"": ""Darul ifta wal ihsan""}"
4958092882,node,amenity,amenity,school,East & West Education System,"Street 61, اسلام آباد",33.6802391,72.9978087,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 61"", ""amenity"": ""school"", ""name"": ""East & West Education System""}"
496319661,way,amenity,amenity,school,F G Model School,"Street 156, اسلام آباد",33.6641216,72.9985743,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 156"", ""amenity"": ""school"", ""name"": ""F G Model School"", ""operator"": ""Federal Government""}"
1336764426,node,amenity,amenity,school,F.G.School,,33.6843865,73.0384453,"{""amenity"": ""school"", ""name"": ""F.G.School""}"
248864319,node,amenity,amenity,school,FG Boys Model School,,33.684807,73.0202663,"{""amenity"": ""school"", ""is_in"": ""G-10/3, Islamabad"", ""name"": ""FG Boys Model School""}"
23624865,way,amenity,amenity,school,FG Junior Model School G-/8/4,,33.6960283,73.0542085,"{""amenity"": ""school"", ""area"": ""yes"", ""is_in"": ""G-8/4, Islamabad"", ""name"": ""FG Junior Model School G-/8/4""}"
4899250483,node,amenity,amenity,school,Faiz-ul-Islam Model High School,"Murree Road, راولپنڈی",33.661814,73.0861598,"{""addr:city"": ""راولپنڈی"", ""addr:city:en"": ""Rawalpindi"", ""addr:city:fr"": ""Rawalpindi"", ""addr:city:pa"": ""ਰਾਵਲਪਿੰਡੀ"", ""addr:city:pnb"": ""راولپنڈی"", ""addr:city:ur"": ""راولپنڈی"", ""addr:street"": ""Murree Road"", ""amenity"": ""school"", ""name"": ""Faiz-ul-Islam Model High School""}"
20636491,way,amenity,amenity,school,Fed Govt Primary School #32,,33.6960285,73.0350164,"{""amenity"": ""school"", ""name"": ""Fed Govt Primary School #32"", ""operator"": ""Federal Government""}"
23624848,way,amenity,amenity,school,Federal Government Boys Higher Secondary School G-8/4,"Street 26, اسلام آباد",33.6936134,73.0580576,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 26"", ""amenity"": ""school"", ""area"": ""yes"", ""name"": ""Federal Government Boys Higher Secondary School G-8/4"", ""operator"": ""Federal Government"", ""operator:type"": ""government""}"
1341931423,node,amenity,amenity,school,Federal Government Girls College No. 9 G-9/2,"Street 14, اسلام آباد",33.6892572,73.0264346,"{""addr:city"": ""اسلام آباد"", ""addr:city:ar"": ""إسلام آباد"", ""addr:city:en"": ""Islamabad"", ""addr:city:ks"": ""اِسلام آبادٖ"", ""addr:city:pnb"": ""اسلام آباد"", ""addr:city:ps"": ""اسلام آباد"", ""addr:city:sd"": ""اسلام آباد"", ""addr:city:ur"": ""اسلام آباد"", ""addr:street"": ""Street 14"", ""amenity"": ""school"", ""name"": ""Federal Government Girls College No. 9 G-9/2"", ""source"": ""Yahoo + Local knowledge""}"
