osm_id,element_type,category,description,name,name_en,name_ur,language,location,osm_tag_key,osm_tag_value,source,coordinates,latitude,longitude,all_tags,collected_at
605908634,node,amenities,jhanj ghar,jhanj ghar,,,English,Skardu,amenity,public_building,OSM,"[Decimal('75.5836741'), Decimal('32.2559370')]",32.2559370,75.5836741,"{'amenity': 'public_building', 'name': 'jhanj ghar'}",2025-07-29T09:22:26.232622
605908646,node,amenities,mandir,mandir,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5841748'), Decimal('32.2569496')]",32.2569496,75.5841748,"{'amenity': 'place_of_worship', 'name': 'mandir'}",2025-07-29T09:22:26.232622
605908764,node,amenities,ravidaas mandir,ravidaas mandir,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5854470'), Decimal('32.2579958')]",32.2579958,75.5854470,"{'amenity': 'place_of_worship', 'name': 'ravidaas mandir', 'religion': 'hindu'}",2025-07-29T09:22:26.232622
605908817,node,amenities,peer baba,peer baba,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5860635'), Decimal('32.2582934')]",32.2582934,75.5860635,"{'amenity': 'place_of_worship', 'name': 'peer baba'}",2025-07-29T09:22:26.232622
606361513,node,amenities,hotel murlimanohar,hotel murlimanohar,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.5767811'), Decimal('21.0094339')]",21.0094339,75.5767811,"{'amenity': 'restaurant', 'diet:vegetarian': 'yes', 'name': 'hotel murlimanohar'}",2025-07-29T09:22:26.232622
606361715,node,amenities,Godavari College Of Engineering,Godavari College Of Engineering,,,English,Skardu,amenity,college,OSM,"[Decimal('75.5970371'), Decimal('21.0039853')]",21.0039853,75.5970371,"{'amenity': 'college', 'name': 'Godavari College Of Engineering'}",2025-07-29T09:22:26.232622
689911711,node,amenities,Al Amin Medical College,Al Amin Medical College,,,English,Skardu,amenity,college,OSM,"[Decimal('75.6682415'), Decimal('16.8245739')]",16.8245739,75.6682415,"{'amenity': 'college', 'name': 'Al Amin Medical College', 'name:kn': 'ಅಲ್ ಅಮೀನ್ ವೈದ್ಯಕೀಯ ಮಹಾವಿದ್ಯಾಲಯ'}",2025-07-29T09:22:26.232622
695101249,node,amenities,District Hospital,District Hospital,,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.6924300'), Decimal('16.8254015')]",16.8254015,75.6924300,"{'amenity': 'hospital', 'name': 'District Hospital', 'name:kn': 'ಜಿಲ್ಲೆ ಆಸ್ಪತ್ರೆ'}",2025-07-29T09:22:26.232622
778367111,node,amenities,Radha Swami Beas,Radha Swami Beas,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.6739833'), Decimal('30.7245918')]",30.7245918,75.6739833,"{'amenity': 'place_of_worship', 'name': 'Radha Swami Beas', 'religion': 'sikh'}",2025-07-29T09:22:26.232622
778367125,node,amenities,Shaheed Kartar Singh Sarabha International Public School,Shaheed Kartar Singh Sarabha International Public School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.6927976'), Decimal('30.7474436')]",30.7474436,75.6927976,"{'amenity': 'school', 'name': 'Shaheed Kartar Singh Sarabha International Public School', 'name:etymology:wikidata': 'Q4996911'}",2025-07-29T09:22:26.232622
778383136,node,amenities,Indian Oil,Indian Oil,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.5709044'), Decimal('30.5317907')]",30.5317907,75.5709044,"{'amenity': 'fuel', 'brand': 'Indian Oil', 'brand:wikidata': 'Q1289348', 'brand:wikipedia': 'en:Indian Oil Corporation', 'name': 'Indian Oil', 'operator': 'IO'}",2025-07-29T09:22:26.232622
802007023,node,amenities,Gurudwara Kalgidhar Sahib,Gurudwara Kalgidhar Sahib,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5480633'), Decimal('30.3788917')]",30.3788917,75.5480633,"{'amenity': 'place_of_worship', 'name': 'Gurudwara Kalgidhar Sahib', 'religion': 'sikh'}",2025-07-29T09:22:26.232622
802007036,node,amenities,Goyal Bakery,Goyal Bakery,,,English,Skardu,amenity,fast_food,OSM,"[Decimal('75.5478687'), Decimal('30.3783124')]",30.3783124,75.5478687,"{'amenity': 'fast_food', 'name': 'Goyal Bakery'}",2025-07-29T09:22:26.232622
802007038,node,amenities,State Bank of India,State Bank of India,,,English,Skardu,amenity,bank,OSM,"[Decimal('75.5476982'), Decimal('30.3772911')]",30.3772911,75.5476982,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikidata': 'Q1340361', 'brand:wikipedia': 'en:State Bank of India', 'name': 'State Bank of India', 'short_name': 'SBI', 'website': 'https://www.sbi.co.in'}",2025-07-29T09:22:26.232622
802009201,node,amenities,New Horizon School,New Horizon School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.5490301'), Decimal('30.3815114')]",30.3815114,75.5490301,"{'amenity': 'school', 'name': 'New Horizon School'}",2025-07-29T09:22:26.232622
802242439,node,amenities,Kanya High School,Kanya High School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.5527856'), Decimal('30.3763034')]",30.3763034,75.5527856,"{'amenity': 'school', 'name': 'Kanya High School'}",2025-07-29T09:22:26.232622
802245564,node,amenities,Old Cinema,Old Cinema,,,English,Skardu,amenity,cinema,OSM,"[Decimal('75.5514338'), Decimal('30.3724185')]",30.3724185,75.5514338,"{'amenity': 'cinema', 'name': 'Old Cinema'}",2025-07-29T09:22:26.232622
835661318,node,amenities,Club,Club,,,English,Skardu,amenity,pub,OSM,"[Decimal('75.5403701'), Decimal('30.3729520')]",30.3729520,75.5403701,"{'amenity': 'pub', 'name': 'Club'}",2025-07-29T09:22:26.232622
835661329,node,amenities,Fire Brigade Station,Fire Brigade Station,,,English,Skardu,amenity,fire_station,OSM,"[Decimal('75.5415021'), Decimal('30.3732460')]",30.3732460,75.5415021,"{'amenity': 'fire_station', 'name': 'Fire Brigade Station'}",2025-07-29T09:22:26.232622
835661335,node,amenities,LBS Arya Mahila College,LBS Arya Mahila College,,,English,Skardu,amenity,college,OSM,"[Decimal('75.5400841'), Decimal('30.3725011')]",30.3725011,75.5400841,"{'amenity': 'college', 'name': 'LBS Arya Mahila College'}",2025-07-29T09:22:26.232622
836210740,node,amenities,Gurudwara Singh Sabha,Gurudwara Singh Sabha,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5470717'), Decimal('30.3756203')]",30.3756203,75.5470717,"{'amenity': 'place_of_worship', 'name': 'Gurudwara Singh Sabha', 'opening_hours': '24/7', 'religion': 'sikh'}",2025-07-29T09:22:26.232622
838465363,node,amenities,(Iggutappa Temple),,Iggutappa Temple,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.6298904'), Decimal('12.2715433')]",12.2715433,75.6298904,"{'amenity': 'place_of_worship', 'name:en': 'Iggutappa Temple', 'name:kn': 'ಇಗ್ಗುತ್ತಪ್ಪ ದೇವಸ್ಥಾನ'}",2025-07-29T09:22:26.232622
846649473,node,amenities,Lakshmi Talkies,Lakshmi Talkies,,,English,Skardu,amenity,cinema,OSM,"[Decimal('75.5673765'), Decimal('13.9444073')]",13.9444073,75.5673765,"{'amenity': 'cinema', 'name': 'Lakshmi Talkies', 'name:kn': 'ಲಕ್ಷ್ಮೀ ಟಾಕೀಸ್'}",2025-07-29T09:22:26.232622
871797637,node,amenities,Civil Hospital Barnala,Civil Hospital Barnala,,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.5447007'), Decimal('30.3750707')]",30.3750707,75.5447007,"{'amenity': 'hospital', 'name': 'Civil Hospital Barnala'}",2025-07-29T09:22:26.232622
871797640,node,amenities,Ram Bagh,Ram Bagh,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5435536'), Decimal('30.3742261')]",30.3742261,75.5435536,"{'amenity': 'place_of_worship', 'name': 'Ram Bagh', 'religion': 'hindu'}",2025-07-29T09:22:26.232622
871797650,node,amenities,State Bank of India,State Bank of India,,,English,Skardu,amenity,bank,OSM,"[Decimal('75.5438086'), Decimal('30.3744107')]",30.3744107,75.5438086,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikidata': 'Q1340361', 'brand:wikipedia': 'en:State Bank of India', 'name': 'State Bank of India', 'short_name': 'SBI', 'website': 'https://www.sbi.co.in'}",2025-07-29T09:22:26.232622
910973183,node,amenities,Bhajan Das Da Dera,Bhajan Das Da Dera,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5458911'), Decimal('30.3793334')]",30.3793334,75.5458911,"{'amenity': 'place_of_worship', 'name': 'Bhajan Das Da Dera', 'religion': 'muslim'}",2025-07-29T09:22:26.232622
919729528,node,amenities,Petrol Pump Pakka College Road,Petrol Pump Pakka College Road,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.5483042'), Decimal('30.3710792')]",30.3710792,75.5483042,"{'amenity': 'fuel', 'fuel:HGV_diesel': 'yes', 'fuel:diesel': 'yes', 'name': 'Petrol Pump Pakka College Road', 'opening_hours': '24/7'}",2025-07-29T09:22:26.232622
919729529,node,amenities,Dashmes Institute of managament and Technology,Dashmes Institute of managament and Technology,,,English,Skardu,amenity,college,OSM,"[Decimal('75.5659967'), Decimal('30.3725092')]",30.3725092,75.5659967,"{'amenity': 'college', 'name': 'Dashmes Institute of managament and Technology'}",2025-07-29T09:22:26.232622
919729545,node,amenities,Gurudwara Ramgharia Sahib,Gurudwara Ramgharia Sahib,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5542328'), Decimal('30.3786883')]",30.3786883,75.5542328,"{'amenity': 'place_of_worship', 'name': 'Gurudwara Ramgharia Sahib', 'opening_hours': '24/7', 'religion': 'sikh'}",2025-07-29T09:22:26.232622
919729584,node,amenities,Y.S. Public School,Y.S. Public School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.5412846'), Decimal('30.3767233')]",30.3767233,75.5412846,"{'amenity': 'school', 'name': 'Y.S. Public School'}",2025-07-29T09:22:26.232622
921071255,node,amenities,C'not,C'not,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.5913923'), Decimal('28.3564583')]",28.3564583,75.5913923,"{'amenity': 'restaurant', 'name': ""C'not""}",2025-07-29T09:22:26.232622
921080028,node,amenities,Med-C,Med-C,,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.5901500'), Decimal('28.3577159')]",28.3577159,75.5901500,"{'amenity': 'hospital', 'name': 'Med-C'}",2025-07-29T09:22:26.232622
924180607,node,amenities,Singla Sweets,Singla Sweets,,,English,Skardu,amenity,fast_food,OSM,"[Decimal('75.5498612'), Decimal('30.3717311')]",30.3717311,75.5498612,"{'amenity': 'fast_food', 'name': 'Singla Sweets'}",2025-07-29T09:22:26.232622
924180608,node,amenities,Guru Nanak Dva Khana,Guru Nanak Dva Khana,,,English,Skardu,amenity,pharmacy,OSM,"[Decimal('75.5545643'), Decimal('30.3733420')]",30.3733420,75.5545643,"{'amenity': 'pharmacy', 'dispensing': 'yes', 'name': 'Guru Nanak Dva Khana'}",2025-07-29T09:22:26.232622
971638843,node,amenities,McDonald's [مکڈونلڈز],McDonald's,,مکڈونلڈز,Urdu,Skardu,amenity,fast_food,OSM,"[Decimal('75.6560910'), Decimal('31.8329667')]",31.8329667,75.6560910,"{'amenity': 'fast_food', 'brand': ""McDonald's"", 'brand:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'brand:ur': 'مکڈونلڈز', 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'brand:wikipedia:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'brand:wikipedia:ur': 'مکڈونلڈز', 'cuisine': 'burger', 'name': ""McDonald's"", 'name:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'name:ur': 'مکڈونلڈز', 'takeaway': 'yes'}",2025-07-29T09:22:26.232622
1080741373,node,amenities,Dwaraka,Dwaraka,,,English,Skardu,amenity,cinema,OSM,"[Decimal('75.6950965'), Decimal('11.4406664')]",11.4406664,75.6950965,"{'amenity': 'cinema', 'name': 'Dwaraka'}",2025-07-29T09:22:26.232622
1080744516,node,amenities,Ambadi,Ambadi,,,English,Skardu,amenity,cinema,OSM,"[Decimal('75.6990417'), Decimal('11.4395619')]",11.4395619,75.6990417,"{'amenity': 'cinema', 'name': 'Ambadi'}",2025-07-29T09:22:26.232622
1080750906,node,amenities,"Government Taluk Hospital,Koyilandy","Government Taluk Hospital,Koyilandy",,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.6926043'), Decimal('11.4425414')]",11.4425414,75.6926043,"{'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'Government Taluk Hospital,Koyilandy', 'ref': '1903'}",2025-07-29T09:22:26.232622
1111334139,node,amenities,Veeravanchery Lower Primary School,Veeravanchery Lower Primary School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.6420881'), Decimal('11.4762403')]",11.4762403,75.6420881,"{'amenity': 'school', 'name': 'Veeravanchery Lower Primary School'}",2025-07-29T09:22:26.232622
1111336133,node,amenities,Nandi Hospital,Nandi Hospital,,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.6423564'), Decimal('11.4729282')]",11.4729282,75.6423564,"{'amenity': 'hospital', 'name': 'Nandi Hospital'}",2025-07-29T09:22:26.232622
1119862958,node,amenities,New Bus Stand,New Bus Stand,,,English,Skardu,amenity,bus_station,OSM,"[Decimal('75.5641338'), Decimal('21.0061620')]",21.0061620,75.5641338,"{'alt_name': 'Chowk Bus Stand', 'amenity': 'bus_station', 'name': 'New Bus Stand'}",2025-07-29T09:22:26.232622
1239003780,node,amenities,PTU Learning Center,PTU Learning Center,,,English,Skardu,amenity,school,OSM,"[Decimal('75.5466062'), Decimal('30.3752945')]",30.3752945,75.5466062,"{'amenity': 'school', 'name': 'PTU Learning Center'}",2025-07-29T09:22:26.232622
1239055230,node,amenities,Fountain Chowk,Fountain Chowk,,,English,Skardu,amenity,fountain,OSM,"[Decimal('75.5437402'), Decimal('30.3799500')]",30.3799500,75.5437402,"{'amenity': 'fountain', 'name': 'Fountain Chowk'}",2025-07-29T09:22:26.232622
1305369976,node,amenities,Baba Gandha singh Gurudwara,Baba Gandha singh Gurudwara,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.5478482'), Decimal('30.3796636')]",30.3796636,75.5478482,"{'amenity': 'place_of_worship', 'name': 'Baba Gandha singh Gurudwara', 'opening_hours': '24/7', 'religion': 'sikh'}",2025-07-29T09:22:26.232622
1323317770,node,amenities,Police Station,Police Station,,,English,Skardu,amenity,police,OSM,"[Decimal('75.6749604'), Decimal('30.8461126')]",30.8461126,75.6749604,"{'addr:city': 'Mullanpur Dakha', 'addr:postcode': '141101', 'amenity': 'police', 'name': 'Police Station'}",2025-07-29T09:22:26.232622
1326141099,node,amenities,IBP,IBP,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6538346'), Decimal('30.8379282')]",30.8379282,75.6538346,"{'amenity': 'fuel', 'name': 'IBP'}",2025-07-29T09:22:26.232622
1406003049,node,amenities,Nandini,Nandini,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.6684226'), Decimal('31.2829100')]",31.2829100,75.6684226,"{'amenity': 'restaurant', 'name': 'Nandini'}",2025-07-29T09:22:26.232622
1406003063,node,amenities,McDonald's [مکڈونلڈز],McDonald's,,مکڈونلڈز,Urdu,Skardu,amenity,food_court,OSM,"[Decimal('75.6658622'), Decimal('31.2843072')]",31.2843072,75.6658622,"{'amenity': 'food_court', 'brand': ""McDonald's"", 'brand:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'brand:ur': 'مکڈونلڈز', 'brand:wikidata': 'Q38076', 'brand:wikipedia': ""en:McDonald's"", 'brand:wikipedia:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'brand:wikipedia:ur': 'مکڈونلڈز', 'name': ""McDonald's"", 'name:pa': 'ਮੈਕਡੋਨਲਡ’ਜ਼', 'name:ur': 'مکڈونلڈز'}",2025-07-29T09:22:26.232622
1406003081,node,amenities,Indian Oil,Indian Oil,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6672792'), Decimal('31.2837384')]",31.2837384,75.6672792,"{'amenity': 'fuel', 'brand': 'Indian Oil', 'brand:wikidata': 'Q1289348', 'brand:wikipedia': 'en:Indian Oil Corporation', 'name': 'Indian Oil'}",2025-07-29T09:22:26.232622
1406003100,node,amenities,Royal King,Royal King,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.6836085'), Decimal('31.2731394')]",31.2731394,75.6836085,"{'amenity': 'restaurant', 'name': 'Royal King'}",2025-07-29T09:22:26.232622
1406003112,node,amenities,KFC [کینٹکی فرائیڈ چکن],KFC,,کینٹکی فرائیڈ چکن,Urdu,Skardu,amenity,fast_food,OSM,"[Decimal('75.6618608'), Decimal('31.2876892')]",31.2876892,75.6618608,"{'amenity': 'fast_food', 'brand': 'KFC', 'brand:pa': 'ਕੇਐਫਸੀ', 'brand:ur': 'کینٹکی فرائیڈ چکن', 'brand:wikidata': 'Q524757', 'brand:wikipedia': 'en:KFC', 'brand:wikipedia:pa': 'ਕੇਐਫਸੀ', 'brand:wikipedia:ur': 'کینٹکی فرائیڈ چکن', 'cuisine': 'chicken', 'name': 'KFC', 'name:pa': 'ਕੇਐਫਸੀ', 'name:ur': 'کینٹکی فرائیڈ چکن', 'takeaway': 'yes'}",2025-07-29T09:22:26.232622
1406003117,node,amenities,Majestic,Majestic,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.6586314'), Decimal('31.2899253')]",31.2899253,75.6586314,"{'amenity': 'restaurant', 'name': 'Majestic'}",2025-07-29T09:22:26.232622
1406003132,node,amenities,Indian Oil,Indian Oil,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6558643'), Decimal('31.2917921')]",31.2917921,75.6558643,"{'amenity': 'fuel', 'brand': 'Indian Oil', 'brand:wikidata': 'Q1289348', 'brand:wikipedia': 'en:Indian Oil Corporation', 'name': 'Indian Oil'}",2025-07-29T09:22:26.232622
1427163250,node,amenities,State Bank of India,State Bank of India,,,English,Skardu,amenity,bank,OSM,"[Decimal('75.6788154'), Decimal('15.9246193')]",15.9246193,75.6788154,"{'amenity': 'bank', 'brand': 'State Bank of India', 'brand:wikidata': 'Q1340361', 'brand:wikipedia': 'en:State Bank of India', 'name': 'State Bank of India', 'name:kn': 'ಭಾರತೀಯ ಸ್ಟೇಟ್ ಬ್ಯಾಂಕ್', 'operator': 'State Bank Of India', 'short_name': 'SBI'}",2025-07-29T09:22:26.232622
1434007274,node,amenities,HP,HP,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6502846'), Decimal('30.7802154')]",30.7802154,75.6502846,"{'amenity': 'fuel', 'brand': 'HP', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'name': 'HP'}",2025-07-29T09:22:26.232622
1434007278,node,amenities,State Bank of India,State Bank of India,,,English,Skardu,amenity,bank,OSM,"[Decimal('75.6502176'), Decimal('30.7725162')]",30.7725162,75.6502176,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikidata': 'Q1340361', 'brand:wikipedia': 'en:State Bank of India', 'name': 'State Bank of India', 'short_name': 'SBI', 'source': 'local knowledge', 'website': 'https://www.sbi.co.in'}",2025-07-29T09:22:26.232622
1434007282,node,amenities,"Police station, block road, sudhar","Police station, block road, sudhar",,,English,Skardu,amenity,police,OSM,"[Decimal('75.6470124'), Decimal('30.7725876')]",30.7725876,75.6470124,"{'amenity': 'police', 'name': 'Police station, block road, sudhar'}",2025-07-29T09:22:26.232622
1435549597,node,amenities,Axis Bank,Axis Bank,Axis Bank,,English,Skardu,amenity,bank,OSM,"[Decimal('75.6502823'), Decimal('30.7759311')]",30.7759311,75.6502823,"{'amenity': 'bank', 'atm': 'yes', 'brand:wikidata': 'Q2003549', 'brand:wikipedia': 'en:Axis Bank', 'name': 'Axis Bank', 'name:en': 'Axis Bank', 'source': 'Local knowledge', 'website': 'https://www.axisbank.com'}",2025-07-29T09:22:26.232622
1435549605,node,amenities,Indian Oil,Indian Oil,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6504030'), Decimal('30.7833190')]",30.7833190,75.6504030,"{'amenity': 'fuel', 'brand': 'Indian Oil', 'brand:wikidata': 'Q1289348', 'brand:wikipedia': 'en:Indian Oil Corporation', 'fuel:diesel': 'yes', 'fuel:lpg': 'yes', 'name': 'Indian Oil'}",2025-07-29T09:22:26.232622
1436106343,node,amenities,"Government Hospital, Gurusar Sudhar Government Hospital","Government Hospital, Gurusar Sudhar",,,English,Skardu,amenity,hospital,OSM,"[Decimal('75.6489467'), Decimal('30.7741425')]",30.7741425,75.6489467,"{'addr:block': 'Gur Sar Sudhar / Sudhar', 'addr:city': 'Gurusar Sudhar', 'addr:district': 'Ludhiana', 'addr:full': 'Opposite GHG Khalsa College Sudhar, Mullanpur Raikot Road', 'addr:postcode': '141101', 'addr:state': 'Punjab', 'amenity': 'hospital', 'contact:phone': '1624275361', 'description': 'Government Hospital', 'emergency': 'yes', 'name': 'Government Hospital, Gurusar Sudhar', 'source': 'OpenGovernmentData'}",2025-07-29T09:22:26.232622
1436106543,node,amenities,Gurudwara Patshahi 6v Gurusar Sudhar,Gurudwara Patshahi 6v Gurusar Sudhar,,,English,Skardu,amenity,place_of_worship,OSM,"[Decimal('75.6406451'), Decimal('30.7770280')]",30.7770280,75.6406451,"{'amenity': 'place_of_worship', 'name': 'Gurudwara Patshahi 6v Gurusar Sudhar', 'religion': 'sikh', 'source': 'local knowledge'}",2025-07-29T09:22:26.232622
1446022195,node,amenities,Rama mandi,Rama mandi,,,English,Skardu,amenity,bus_station,OSM,"[Decimal('75.6277939'), Decimal('31.3067163')]",31.3067163,75.6277939,"{'amenity': 'bus_station', 'name': 'Rama mandi'}",2025-07-29T09:22:26.232622
1462148431,node,amenities,My Food,My Food,,,English,Skardu,amenity,restaurant,OSM,"[Decimal('75.6368021'), Decimal('15.4339427')]",15.4339427,75.6368021,"{'addr:postcode': '582101', 'addr:street': 'Station Road Gadag', 'amenity': 'restaurant', 'diet:vegetarian': 'only', 'name': 'My Food', 'source': 'Survey'}",2025-07-29T09:22:26.232622
1462149859,node,amenities,Gadag - Betagiri  City Municipal Council,Gadag - Betagiri  City Municipal Council,,,English,Skardu,amenity,townhall,OSM,"[Decimal('75.6359545'), Decimal('15.4338548')]",15.4338548,75.6359545,"{'addr:housename': 'City Municipal Council Gadag-Betageri', 'addr:postcode': '582101', 'addr:street': 'Station Road', 'amenity': 'townhall', 'email': 'itstaff.ulb.gadag@gmail.com', 'name': 'Gadag - Betagiri  City Municipal Council', 'phone': '08372-259932/278505', 'source': 'survey'}",2025-07-29T09:22:26.232622
1462150652,node,amenities,HP Petrol Bunk,HP Petrol Bunk,,,English,Skardu,amenity,fuel,OSM,"[Decimal('75.6357401'), Decimal('15.4321995')]",15.4321995,75.6357401,"{'amenity': 'fuel', 'brand': 'IOC', 'fuel:GTL_diesel': 'yes', 'fuel:HGV_diesel': 'yes', 'fuel:biodiesel': 'no', 'fuel:biogas': 'no', 'fuel:cng': 'no', 'fuel:diesel': 'yes', 'fuel:electricity': 'no', 'fuel:lpg': 'no', 'name': 'HP Petrol Bunk', 'name:kn': 'ಹಿಂದುಸ್ತಾನ್ ಪೆಟ್ರೋಲಿಯಂ'}",2025-07-29T09:22:26.232622
1462162104,node,amenities,Geetanjali residency,Geetanjali residency,,,English,Skardu,amenity,cafe,OSM,"[Decimal('75.6374646'), Decimal('15.4357499')]",15.4357499,75.6374646,"{'addr:housename': 'Gadag Restaurant', 'addr:postcode': '582101', 'addr:street': 'Station Road', 'amenity': 'cafe', 'diet:vegetarian': 'only', 'name': 'Geetanjali residency', 'old_name': 'Gadag Restaurant', 'wifi': 'no'}",2025-07-29T09:22:26.232622
1462179659,node,amenities,Loyola Convent School,Loyola Convent School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.6388038'), Decimal('15.4416171')]",15.4416171,75.6388038,"{'amenity': 'school', 'name': 'Loyola Convent School'}",2025-07-29T09:22:26.232622
1462186874,node,amenities,St John School,St John School,,,English,Skardu,amenity,school,OSM,"[Decimal('75.6387502'), Decimal('15.4380673')]",15.4380673,75.6387502,"{'amenity': 'school', 'name': 'St John School'}",2025-07-29T09:22:26.232622
