osm_id,osm_type,lat,lon,name,name:ar,name:de,name:en,name:es,name:ur,place,name:fa,postal_code,wikidata,wikipedia,wikipedia:ur,amenity,fuel:cng,addr:city,addr:city:en,addr:city:fr,addr:city:pa,addr:city:pnb,addr:city:ur,addr:street,brand,brand:ar,brand:ks,brand:ur,brand:wikidata,brand:wikipedia,brand:wikipedia:ur,name:ks,name:pnb,name:sd,short_name,short_name:ur,created_by,brand:wikipedia:ar,name:pa,is_in,name:ml,brand:en,operator,operator:ar,operator:en,operator:ur,operator:website,operator:wikidata,source,stars,tourism,atm,religion,brand:website,fee,addr:postcode,cuisine,addr:housename,addr:housenumber,designation,brand:pa,brand:wikipedia:pa,old_name,old_name:ur,healthcare,leisure,fuel:1_25,fuel:1_50,fuel:GTL_diesel,fuel:HGV_diesel,fuel:biodiesel,fuel:biogas,fuel:diesel,fuel:e10,fuel:e85,fuel:lpg,fuel:octane_100,fuel:octane_91,fuel:octane_95,fuel:octane_98,wheelchair,building,dispensing,addr:city:ar,addr:city:ks,addr:city:ps,addr:city:sd,email,phone,website,emergency,healthcare:speciality,operator:wikipedia,operator:wikipedia:ar,operator:wikipedia:ur,opening_hours,denomination,government,internet_access,check_date:opening_hours,compressed_air,addr:suburb,brand:fa,brand:wikipedia:fa,takeaway,information,name:mzn,brand:pnb,brand:wikipedia:pnb,long_name,long_name:ur,air_conditioning,currency:PKR,drive_through,fax,official_name,official_name:ar,official_name:ur,short_name:ar,sport,access,name:bal,name:ps,name:azb,contact:facebook,operator:type,name:fr,contact:instagram,contact:twitter,contact:youtube,image,internet_access:fee,mobile,note,capacity,delivery,internet_access:ssid,outdoor_seating,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,payment:easypaisa,payment:mastercard,payment:visa,smoking,toilets,description,rooms,diet:halal,diet:local,bar,highchair,start_date,check_date,parking,area,building:levels,layer,aeroway,shop,office,park_ride,supervised,wikimedia_commons,barrier,fence_type,lit,surface,service:vehicle:body_repair,service:vehicle:brakes,service:vehicle:car_repair,service:vehicle:oil_change,service:vehicle:repairs,height,network,public_transport,railway,station,subway,trolleybus,building:material,bus,workshop,historic,landuse,boundary_type,guest_house,wikipedia:es,military,house,isced:level,school:gender,addr:unit,type
191703727,way,33.64389186666667,73.08023651666666,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191705669,way,33.64812073529412,73.08604923529411,Jinnah Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arid Agriculture University Rawalpindi,,,,,,Physical suvey -- SaafPindi,,hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,separated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191705670,way,33.64127082,73.07808234,Satellite Shopping Centre,,,,,,,,,,,,,,راولپنڈی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191705671,way,33.64131563333333,73.07751008333334,Umair Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219109,way,33.6434780875,73.0785022875,Barani Institute of Information Technology,,,,,,,,,,,,,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Data Ganj Buksh road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219111,way,33.64172307142857,73.0820071,Paracha Market,,,,,,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219113,way,33.6420397,73.08392785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219222,way,33.642093333333335,73.08740923333335,,,,,,,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219224,way,33.643016599999996,73.07841429999999,,,,,,,,,,,,,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219225,way,33.6429624,73.08496124000001,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219226,way,33.64150298,73.08377576000001,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219227,way,33.6418492,73.07863454000001,Raees-ul-Ahrar College of Commerce,,,,,,,,,,,,college,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,6th Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219228,way,33.640713357142864,73.08064067142858,,,,,,,,,,,,,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192219229,way,33.64074232,73.08186212,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192220853,way,33.641939699999995,73.09457454000001,,,,,,,,,,,,,police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192220854,way,33.64227093333333,73.09449916666667,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192887151,way,33.638838642857145,73.08363092857142,,,,,,,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192888558,way,33.63988116,73.07964558,,,,,,,,,,,,,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192888559,way,33.64026522,73.07958292000001,,,,,,,,,,,,,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192888561,way,33.63915753333333,73.08262311666668,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192889605,way,33.63628192,73.0768361,Daffodils Montessori,,,,,,,,,,,,kindergarten,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Iran Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192889606,way,33.63562178,73.07656764,,,,,,,,,,,,,kindergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192889608,way,33.63509152857143,73.07913337142857,Imperial International School & College,,,,,,,,,,,,college,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,"Gali # 2, Ghazali Road, Sadiqabad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192889609,way,33.6354297375,73.0783942625,Anglo Arabic Public School,,,,,,,,,,,,school,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Hasan Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192889803,way,33.6387127,73.07746864,New Siddique Public School,,,,,,,,,,,,school,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Iran Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192892397,way,33.63909896,73.08666622,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192892399,way,33.637028433333334,73.08537953333334,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192893207,way,33.63550568333333,73.08270735,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192897171,way,33.63528232,73.0818076,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905077,way,33.63655327777778,73.08115759444445,,,,,,,,,,,,,marketplace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905078,way,33.635758440000004,73.08217945999999,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905079,way,33.63678146,73.08124988,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905081,way,33.633197280000005,73.08134414000001,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905085,way,33.6341871,73.08333452000001,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905087,way,33.634859049999996,73.0809808,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192905089,way,33.63727524285714,73.08023999999999,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical suvey -- SaafPindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215304708,way,33.607392842857145,73.06419795714284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218805480,way,33.603242800000004,73.0488869,,,,,,,,,,,,,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229779449,way,33.602689100000006,73.11368748,Jamia Masjid Siddique-e-Akbar,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229814139,way,33.609026275000005,73.084124,Fazaia Intermediate College Nur Khan,,,,,,,,,,,,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229815093,way,33.61571904,73.08044918,Rawalpindi Institute of Cardiology,,,,,,,,,Q14956839,en:Rawalpindi Institute of Cardiology,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,cardiology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229815100,way,33.64291118,73.06229144,KIPS,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229895095,way,33.6292496,73.10111061111111,Fazaia Intermediate College Jinnah Camp,,,,,,,,,,,,college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229954866,way,33.64299298,73.08827022,,,,,,,,,,,,,,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,"Street # 13, Dhoke Kashmirian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000,,,House # DK-267,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233815921,way,33.60147058,73.04760138,Railway Reservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819056,way,33.605781725,73.084434875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819057,way,33.60628915,73.08413391666667,,,,,,,,,,,,,,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Tipu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000,,,68,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819058,way,33.60568191666667,73.08407693333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819059,way,33.60535527142857,73.08414161428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819060,way,33.6062335,73.08426650000001,,,,,,,,,,,,,parking,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Tipu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underground,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819063,way,33.60512564,73.08418571,,,,,,,,,,,,,parking,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Tipu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819065,way,33.6065352,73.0840808,,,,,,,,,,,,,parking,,راولپنڈی,Rawalpindi,Rawalpindi,ਰਾਵਲਪਿੰਡੀ,راولپنڈی,راولپنڈی,Tipu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233819069,way,33.6013375,73.09780880000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
